5251
0.000000000000000e+00 0.000000000000000e+00 -1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00
6.123031769111886e-17 1.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00
-1.000000000000000e+00 1.224606353822377e-16 0.000000000000000e+00 1.000000000000000e+00
-1.836909530733566e-16 -1.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00
0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.045284632667323e-01 0.000000000000000e+00 -9.945218953683702e-01 1.000000000000000e+00
2.079116908159473e-01 0.000000000000000e+00 -9.781476007341908e-01 1.000000000000000e+00
3.090169943723046e-01 0.000000000000000e+00 -9.510565162960123e-01 1.000000000000000e+00
4.067366430727950e-01 0.000000000000000e+00 -9.135454576439389e-01 1.000000000000000e+00
4.999999999977881e-01 0.000000000000000e+00 -8.660254037857157e-01 1.000000000000000e+00
5.877852522910019e-01 0.000000000000000e+00 -8.090169943760164e-01 1.000000000000000e+00
6.691306063580533e-01 0.000000000000000e+00 -7.431448254781189e-01 1.000000000000000e+00
7.431448254771903e-01 0.000000000000000e+00 -6.691306063590846e-01 1.000000000000000e+00
8.090169943752509e-01 0.000000000000000e+00 -5.877852522920554e-01 1.000000000000000e+00
8.660254037851073e-01 0.000000000000000e+00 -4.999999999988419e-01 1.000000000000000e+00
9.135454576434787e-01 0.000000000000000e+00 -4.067366430738287e-01 1.000000000000000e+00
9.510565162957378e-01 0.000000000000000e+00 -3.090169943731491e-01 1.000000000000000e+00
9.781476007340677e-01 0.000000000000000e+00 -2.079116908165265e-01 1.000000000000000e+00
9.945218953683392e-01 0.000000000000000e+00 -1.045284632670268e-01 1.000000000000000e+00
6.400311013586466e-18 1.045284632667323e-01 -9.945218953683702e-01 1.000000000000000e+00
1.273049888035813e-17 2.079116908159473e-01 -9.781476007341908e-01 1.000000000000000e+00
1.892120873737090e-17 3.090169943723046e-01 -9.510565162960123e-01 1.000000000000000e+00
2.490461387196646e-17 4.067366430727950e-01 -9.135454576439389e-01 1.000000000000000e+00
3.061515884542399e-17 4.999999999977881e-01 -8.660254037857157e-01 1.000000000000000e+00
3.599027773193250e-17 5.877852522910019e-01 -8.090169943760164e-01 1.000000000000000e+00
4.097107960415460e-17 6.691306063580533e-01 -7.431448254781189e-01 1.000000000000000e+00
4.550299375447945e-17 7.431448254771903e-01 -6.691306063590846e-01 1.000000000000000e+00
4.953636758311073e-17 8.090169943752509e-01 -5.877852522920554e-01 1.000000000000000e+00
5.302701060234161e-17 8.660254037851073e-01 -4.999999999988419e-01 1.000000000000000e+00
5.593667859678878e-17 9.135454576434787e-01 -4.067366430738287e-01 1.000000000000000e+00
5.823349263499679e-17 9.510565162957378e-01 -3.090169943731491e-01 1.000000000000000e+00
5.989228834175265e-17 9.781476007340677e-01 -2.079116908165265e-01 1.000000000000000e+00
6.089489160417708e-17 9.945218953683392e-01 -1.045284632670268e-01 1.000000000000000e+00
9.945218953683702e-01 1.045284632667323e-01 0.000000000000000e+00 1.000000000000000e+00
9.781476007341908e-01 2.079116908159473e-01 0.000000000000000e+00 1.000000000000000e+00
9.510565162960123e-01 3.090169943723046e-01 0.000000000000000e+00 1.000000000000000e+00
9.135454576439389e-01 4.067366430727950e-01 0.000000000000000e+00 1.000000000000000e+00
8.660254037857157e-01 4.999999999977881e-01 0.000000000000000e+00 1.000000000000000e+00
8.090169943760164e-01 5.877852522910019e-01 0.000000000000000e+00 1.000000000000000e+00
7.431448254781189e-01 6.691306063580533e-01 0.000000000000000e+00 1.000000000000000e+00
6.691306063590846e-01 7.431448254771903e-01 0.000000000000000e+00 1.000000000000000e+00
5.877852522920554e-01 8.090169943752509e-01 0.000000000000000e+00 1.000000000000000e+00
4.999999999988419e-01 8.660254037851073e-01 0.000000000000000e+00 1.000000000000000e+00
4.067366430738287e-01 9.135454576434787e-01 0.000000000000000e+00 1.000000000000000e+00
3.090169943731491e-01 9.510565162957378e-01 0.000000000000000e+00 1.000000000000000e+00
2.079116908165265e-01 9.781476007340677e-01 0.000000000000000e+00 1.000000000000000e+00
1.045284632670268e-01 9.945218953683392e-01 0.000000000000000e+00 1.000000000000000e+00
-1.045284632667322e-01 9.945218953683702e-01 0.000000000000000e+00 1.000000000000000e+00
-2.079116908159472e-01 9.781476007341908e-01 0.000000000000000e+00 1.000000000000000e+00
-3.090169943723045e-01 9.510565162960123e-01 0.000000000000000e+00 1.000000000000000e+00
