5
8.904727549924895e-01 2.455539375250862e-01 -4.871820087689310e-01 3.044136210395259e-01 -2.062146055575502e-01 8.864149919482571e-02 7.311987809702141e-01 -5.164713701983362e-02 -3.561173646721667e-01 2.706222754251199e-01 -2.058375429778360e-01 9.517409521261470e-02 3.740942996838479e-01 -4.697301331400761e-01 1.121168307232291e-02 9.784744927146592e-02 -1.516479162866010e-01 1.008911233770748e-01 4.283121866709227e-02 -4.569461229405610e-01 2.932833328024407e-01 -1.777349405049412e-01 2.318212468633919e-02 6.824714337838456e-02 -1.469643564658702e-01 -1.743380808636029e-01 2.283315113853991e-01 -2.631305074993449e-01 1.966054167687271e-01 -3.388360709468358e-02 -2.180078876577150e-01 3.650005607592523e-02 3.839256441088044e-02 -1.321465049982894e-01 1.748245277010313e-01 -1.699172103782604e-01 -2.326201740915632e-01 9.891632827324302e-02 -3.958272523111301e-02 -5.139470669659773e-02 1.006812482268023e-01 -2.357675607093679e-01 -2.178889787725944e-01 3.704857412769225e-02 3.727869621573923e-02 -1.341045673188936e-01 1.743583803988457e-01 -1.700891404698726e-01 -1.466383595911453e-01 -1.730040772578744e-01 2.240758289572690e-01 -2.688541983204622e-01 1.958626614958854e-01 -3.414959833832207e-02 4.332811311240239e-02 -4.544418402579261e-01 2.888358053791679e-01 -1.846491984935953e-01 2.233543145250167e-02 6.792740535254085e-02 3.745347668074790e-01 -4.673822057468383e-01 8.917695050625061e-03 9.333295195086504e-02 -1.524520974955356e-01 1.005521420825475e-01 7.314176850158381e-01 -5.049776119535956e-02 -3.559010496704889e-01 2.702275456360513e-01 -2.060282141091537e-01 9.494170541666719e-02
1.164598059194910e-01 1.851252636624446e+00 2.953773742718817e-01 -4.663184832226627e-01 2.321237445070535e-01 -9.768436554569318e-02 -2.409557137557248e-02 6.415202926242727e-01 -4.818146790392475e-01 -1.863911817125332e-01 1.815043645050060e-01 -9.732642576111986e-02 -2.220007297699151e-01 -5.129232276727925e-01 -3.397964760294537e-01 3.105241635096728e-01 -6.377111259494603e-02 -7.119966743363344e-02 -2.160524977946970e-01 -7.612430294664563e-02 3.075407137945535e-01 -8.550987119005939e-02 -1.847084644678796e-01 1.215649838887578e-02 -8.275744577005616e-02 2.353381778102522e-01 -1.567383796383681e-01 -1.395077318760591e-01 1.662205956099488e-01 9.381996666856560e-02 1.676447312323762e-02 6.827016314011990e-02 -2.055866365155103e-01 2.766120923157418e-01 -2.573299041041537e-02 8.262562285257916e-02 4.628395855584815e-02 -2.772207726869261e-02 -5.771966262889072e-02 1.374490757960041e-01 -4.944963333552254e-01 4.726086148377526e-02 1.675703181758460e-02 6.825712299311829e-02 -2.067339869358910e-01 2.752411256169571e-01 -2.636823133211901e-02 8.244460141269223e-02 -8.268286936707710e-02 2.357777427346597e-01 -1.610666976260059e-01 -1.443751492259625e-01 1.655671032109079e-01 9.361962442815966e-02 -2.159064600630506e-01 -7.477759265548359e-02 3.028235310570830e-01 -9.202211205935912e-02 -1.853847535412611e-01 1.199462023072490e-02 -2.218993410331599e-01 -5.114327469114027e-01 -3.422202667834271e-01 3.054117112564465e-01 -6.480835520443162e-02 -7.136542342925703e-02 -2.406359717237160e-02 6.431448221610858e-01 -4.783930507952520e-01 -1.847464667333080e-01 1.815257174199753e-01 -9.744392095183532e-02
-1.735163206879600e-01 2.003080330555156e-01 2.297260696132318e+00 2.798124294491269e-01 -3.502775080115627e-01 1.075685854487783e-01 -1.262442380075587e-01 -3.711956208958154e-01 1.345548889302734e-01 -5.652452691553180e-01 -1.398875602851034e-01 9.555919890004520e-02 4.964427646294937e-03 -2.564564715896428e-01 -3.440677220128375e-01 -1.785034306702697e-02 2.323973395948770e-01 3.406688646097474e-02 1.057982160049914e-01 2.325432469427036e-01 2.391862805642041e-01 8.069941582832278e-02 -6.438802913468110e-02 -6.281955914744315e-02 8.183300135978386e-02 -1.172624383460531e-01 -2.479216389462724e-01 -1.266077451326292e-01 -1.044872936564169e-01 -9.301307593919204e-02 1.324834223054335e-02 -1.538926651938968e-01 2.564387492202796e-01 1.735699462334181e-01 2.084766685057162e-01 -4.682580556502638e-02 -1.463075848893194e-02 -4.234815539900870e-02 1.336123085810479e-01 -6.238435421323261e-01 1.008021730262194e-01 -1.789405762827152e-02 1.313068987619651e-02 -1.539540703312990e-01 2.563897245209649e-01 1.698201006404575e-01 2.071964612385567e-01 -4.665329505142953e-02 8.182339202445831e-02 -1.184958060103647e-01 -2.502386165670524e-01 -1.260935855324486e-01 -1.026468533651760e-01 -9.276095147506991e-02 1.061138294368619e-01 2.330648162920856e-01 2.317831383726272e-01 7.096806839326784e-02 -6.654188763489476e-02 -6.293886101778207e-02 5.276586296837798e-03 -2.535352378258688e-01 -3.374033097135880e-01 -1.382326382369167e-02 2.317735341641641e-01 3.367530211099196e-02 -1.262965113905514e-01 -3.743557829292002e-01 1.328889358652642e-01 -5.582183121791450e-01 -1.372942609374884e-01 9.532101085984745e-02
1.075685854487784e-01 -3.502775080115626e-01 2.798124294491267e-01 2.297260696132320e+00 2.003080330555155e-01 -1.735163206879596e-01 9.555919890004534e-02 -1.398875602851034e-01 -5.652452691553175e-01 1.345548889302735e-01 -3.711956208958154e-01 -1.262442380075583e-01 3.406688646097485e-02 2.323973395948771e-01 -1.785034306702697e-02 -3.440677220128378e-01 -2.564564715896428e-01 4.964427646295127e-03 -6.281955914744317e-02 -6.438802913468109e-02 8.069941582832282e-02 2.391862805642044e-01 2.325432469427036e-01 1.057982160049913e-01 -9.301307593919204e-02 -1.044872936564169e-01 -1.266077451326292e-01 -2.479216389462725e-01 -1.172624383460531e-01 8.183300135978393e-02 -4.682580556502627e-02 2.084766685057162e-01 1.735699462334180e-01 2.564387492202799e-01 -1.538926651938968e-01 1.324834223054353e-02 -1.789405762827134e-02 1.008021730262194e-01 -6.238435421323254e-01 1.336123085810479e-01 -4.234815539900868e-02 -1.463075848893173e-02 -4.665329505142943e-02 2.071964612385567e-01 1.698201006404573e-01 2.563897245209652e-01 -1.539540703312990e-01 1.313068987619668e-02 -9.276095147506992e-02 -1.026468533651759e-01 -1.260935855324485e-01 -2.502386165670525e-01 -1.184958060103647e-01 8.182339202445833e-02 -6.293886101778208e-02 -6.654188763489473e-02 7.096806839326776e-02 2.317831383726274e-01 2.330648162920856e-01 1.061138294368619e-01 3.367530211099206e-02 2.317735341641642e-01 -1.382326382369152e-02 -3.374033097135883e-01 -2.535352378258688e-01 5.276586296837926e-03 9.532101085984759e-02 -1.372942609374883e-01 -5.582183121791444e-01 1.328889358652642e-01 -3.743557829292002e-01 -1.262965113905510e-01
-9.768436554569329e-02 2.321237445070535e-01 -4.663184832226623e-01 2.953773742718819e-01 1.851252636624446e+00 1.164598059194903e-01 -9.732642576111994e-02 1.815043645050060e-01 -1.863911817125330e-01 -4.818146790392478e-01 6.415202926242728e-01 -2.409557137557286e-02 -7.119966743363355e-02 -6.377111259494603e-02 3.105241635096727e-01 -3.397964760294540e-01 -5.129232276727923e-01 -2.220007297699152e-01 1.215649838887574e-02 -1.847084644678796e-01 -8.550987119005937e-02 3.075407137945537e-01 -7.612430294664556e-02 -2.160524977946971e-01 9.381996666856561e-02 1.662205956099489e-01 -1.395077318760590e-01 -1.567383796383682e-01 2.353381778102522e-01 -8.275744577005634e-02 8.262562285257909e-02 -2.573299041041534e-02 2.766120923157416e-01 -2.055866365155105e-01 6.827016314011990e-02 1.676447312323735e-02 4.726086148377515e-02 -4.944963333552254e-01 1.374490757960040e-01 -5.771966262889072e-02 -2.772207726869256e-02 4.628395855584783e-02 8.244460141269221e-02 -2.636823133211898e-02 2.752411256169568e-01 -2.067339869358911e-01 6.825712299311834e-02 1.675703181758427e-02 9.361962442815971e-02 1.655671032109079e-01 -1.443751492259624e-01 -1.610666976260061e-01 2.357777427346598e-01 -8.268286936707733e-02 1.199462023072485e-02 -1.853847535412611e-01 -9.202211205935910e-02 3.028235310570832e-01 -7.477759265548353e-02 -2.159064600630507e-01 -7.136542342925711e-02 -6.480835520443159e-02 3.054117112564463e-01 -3.422202667834275e-01 -5.114327469114027e-01 -2.218993410331599e-01 -9.744392095183543e-02 1.815257174199753e-01 -1.847464667333079e-01 -4.783930507952522e-01 6.431448221610858e-01 -2.406359717237193e-02
8.864149919482579e-02 -2.062146055575502e-01 3.044136210395253e-01 -4.871820087689305e-01 2.455539375250851e-01 8.904727549924890e-01 9.517409521261473e-02 -2.058375429778359e-01 2.706222754251194e-01 -3.561173646721664e-01 -5.164713701983437e-02 7.311987809702141e-01 1.008911233770748e-01 -1.516479162866008e-01 9.784744927146560e-02 1.121168307232321e-02 -4.697301331400762e-01 3.740942996838484e-01 6.824714337838457e-02 2.318212468633929e-02 -1.777349405049411e-01 2.932833328024409e-01 -4.569461229405612e-01 4.283121866709313e-02 -3.388360709468363e-02 1.966054167687271e-01 -2.631305074993447e-01 2.283315113853994e-01 -1.743380808636034e-01 -1.469643564658694e-01 -1.699172103782605e-01 1.748245277010314e-01 -1.321465049982896e-01 3.839256441088106e-02 3.650005607592460e-02 -2.180078876577144e-01 -2.357675607093681e-01 1.006812482268027e-01 -5.139470669659816e-02 -3.958272523111245e-02 9.891632827324241e-02 -2.326201740915626e-01 -1.700891404698728e-01 1.743583803988459e-01 -1.341045673188939e-01 3.727869621573977e-02 3.704857412769164e-02 -2.178889787725936e-01 -3.414959833832211e-02 1.958626614958853e-01 -2.688541983204621e-01 2.240758289572695e-01 -1.730040772578748e-01 -1.466383595911445e-01 6.792740535254087e-02 2.233543145250177e-02 -1.846491984935952e-01 2.888358053791681e-01 -4.544418402579262e-01 4.332811311240321e-02 1.005521420825475e-01 -1.524520974955354e-01 9.333295195086466e-02 8.917695050625413e-03 -4.673822057468385e-01 3.745347668074795e-01 9.494170541666727e-02 -2.060282141091536e-01 2.702275456360508e-01 -3.559010496704885e-01 -5.049776119536031e-02 7.314176850158380e-01
7.310729413415055e-01 -5.174221018586272e-02 -3.559867877856946e-01 2.706695291743397e-01 -2.059302563762160e-01 9.506933179833649e-02 8.904690377866292e-01 2.453902672989166e-01 -4.874507577213139e-01 3.043018790736975e-01 -2.061716754066494e-01 8.875031490149234e-02 7.314007691073693e-01 -5.134874434235945e-02 -3.567183824714665e-01 2.700129043965664e-01 -2.061089437952487e-01 9.518816346969365e-02 3.742883504686664e-01 -4.696893947038674e-01 7.832481663122214e-03 9.393709873864044e-02 -1.526546857847031e-01 1.007969553819031e-01 4.285970181177830e-02 -4.564649540797074e-01 2.934876906779297e-01 -1.775978902491874e-01 2.334657727893033e-02 6.810109132928550e-02 -1.471123061244398e-01 -1.743242607148123e-01 2.301516396892254e-01 -2.611400098467755e-01 1.968785550951129e-01 -3.406407176024086e-02 -2.181162332246486e-01 3.622849628218788e-02 3.837765149510147e-02 -1.325352201186071e-01 1.743978752064036e-01 -1.700396423825540e-01 -2.325054033509939e-01 9.952056888088108e-02 -4.045927534989474e-02 -5.258511926308682e-02 1.008241887308092e-01 -2.357156028331454e-01 -2.177148706564978e-01 3.730230099429969e-02 3.312027242064170e-02 -1.385883308945064e-01 1.739861012878255e-01 -1.699498814237543e-01 -1.467229627981684e-01 -1.731343371006440e-01 2.241254016081382e-01 -2.689059533171971e-01 1.957557723871335e-01 -3.404453309538306e-02 4.287953462558603e-02 -4.553562823792675e-01 2.936824047438538e-01 -1.784055069373091e-01 2.341217614802231e-02 6.800862371323309e-02 3.739651270233986e-01 -4.691442373711840e-01 1.176335919108898e-02 9.794758998601717e-02 -1.515286252719860e-01 1.006546239096141e-01
-2.422630014915459e-02 6.413484754777643e-01 -4.817848305735934e-01 -1.863680151711238e-01 1.814120681480388e-01 -9.740267433117700e-02 1.164155427053893e-01 1.851039024241744e+00 2.951003018517181e-01 -4.664909727311757e-01 2.320812916351864e-01 -9.762591185912634e-02 -2.411826750047942e-02 6.423226848334509e-01 -4.793861158451294e-01 -1.852031081835706e-01 1.813498576768777e-01 -9.730363675166510e-02 -2.221069698014109e-01 -5.134532394337548e-01 -3.438754101614657e-01 3.052164911281269e-01 -6.517326896258314e-02 -7.124007006515568e-02 -2.162298895635801e-01 -7.608061096090929e-02 3.067180656541955e-01 -8.648267997893296e-02 -1.847046845252877e-01 1.207404272587768e-02 -8.297736683314630e-02 2.353115342267652e-01 -1.556440844015951e-01 -1.381434925530332e-01 1.663316401907817e-01 9.366158257777511e-02 1.661674596060350e-02 6.786721717271464e-02 -2.057438348054638e-01 2.764152434809529e-01 -2.631719130633753e-02 8.249250292323637e-02 4.632727916910514e-02 -2.742215070458832e-02 -5.830084472320814e-02 1.367935395715610e-01 -4.942968941386424e-01 4.732797437346292e-02 1.688287795699273e-02 6.841866736472066e-02 -2.095399233073284e-01 2.721821459670410e-01 -2.627493145153620e-02 8.263082574924352e-02 -8.267982241295103e-02 2.358131265054032e-01 -1.598354660478862e-01 -1.433182725059651e-01 1.657188919572584e-01 9.373173872020502e-02 -2.160811637113786e-01 -7.511112072551088e-02 3.078446546975273e-01 -8.579984239855057e-02 -1.844298384651787e-01 1.201258391665098e-02 -2.221346598339829e-01 -5.125229816733393e-01 -3.393364806973553e-01 3.106864508063026e-01 -6.362638060542435e-02 -7.135166951499455e-02
-1.263269622968917e-01 -3.713153049678086e-01 1.345521851363718e-01 -5.652515982378055e-01 -1.399872267446861e-01 9.549256506844944e-02 -1.735365887776586e-01 2.001745417534158e-01 2.297078498554349e+00 2.796560940476549e-01 -3.503669154585241e-01 1.075779330524402e-01 -1.263040524059828e-01 -3.748275738633233e-01 1.321538912977449e-01 -5.587543168124620e-01 -1.375557899303526e-01 9.536750901489915e-02 5.200408433849069e-03 -2.546730713532469e-01 -3.387372938340605e-01 -1.458024528180311e-02 2.312137089904404e-01 3.369238930344087e-02 1.059849219099947e-01 2.326349406247696e-01 2.347215691560504e-01 7.448913930052757e-02 -6.634092990419047e-02 -6.295681486489109e-02 8.170466000251699e-02 -1.184299282439811e-01 -2.461872508754738e-01 -1.218244084704691e-01 -1.022560100335340e-01 -9.278804420446718e-02 1.307951085362373e-02 -1.540877153291622e-01 2.571054116997624e-01 1.705771643159721e-01 2.071786284566491e-01 -4.664959947334653e-02 -1.459872121468212e-02 -4.216531391114397e-02 1.332690711594990e-01 -6.242020008216213e-01 1.009651731719243e-01 -1.785159770473295e-02 1.329917503505391e-02 -1.539799796648770e-01 2.537190241581191e-01 1.707232563088263e-01 2.081864144991145e-01 -4.680841678353242e-02 8.184736684357112e-02 -1.171984534281434e-01 -2.500507770609322e-01 -1.288833679519649e-01 -1.046939653678574e-01 -9.305250200434118e-02 1.057570140391585e-01 2.330588641932366e-01 2.393398946140804e-01 8.071840231888010e-02 -6.409162269468384e-02 -6.290157802728583e-02 4.872481847359960e-03 -2.562245438240653e-01 -3.437802718812518e-01 -1.766402432785742e-02 2.325274823794019e-01 3.396548649195293e-02
9.549256506844958e-02 -1.399872267446861e-01 -5.652515982378048e-01 1.345521851363720e-01 -3.713153049678086e-01 -1.263269622968915e-01 1.075779330524403e-01 -3.503669154585241e-01 2.796560940476548e-01 2.297078498554350e+00 2.001745417534158e-01 -1.735365887776583e-01 9.536750901489931e-02 -1.375557899303526e-01 -5.587543168124615e-01 1.321538912977451e-01 -3.748275738633233e-01 -1.263040524059825e-01 3.369238930344097e-02 2.312137089904404e-01 -1.458024528180303e-02 -3.387372938340608e-01 -2.546730713532469e-01 5.200408433849208e-03 -6.295681486489110e-02 -6.634092990419038e-02 7.448913930052747e-02 2.347215691560505e-01 2.326349406247695e-01 1.059849219099946e-01 -9.278804420446717e-02 -1.022560100335339e-01 -1.218244084704689e-01 -2.461872508754739e-01 -1.184299282439810e-01 8.170466000251705e-02 -4.664959947334642e-02 2.071786284566491e-01 1.705771643159719e-01 2.571054116997626e-01 -1.540877153291622e-01 1.307951085362391e-02 -1.785159770473278e-02 1.009651731719242e-01 -6.242020008216207e-01 1.332690711594989e-01 -4.216531391114408e-02 -1.459872121468187e-02 -4.680841678353230e-02 2.081864144991146e-01 1.707232563088261e-01 2.537190241581194e-01 -1.539799796648771e-01 1.329917503505408e-02 -9.305250200434119e-02 -1.046939653678574e-01 -1.288833679519648e-01 -2.500507770609323e-01 -1.171984534281434e-01 8.184736684357115e-02 -6.290157802728584e-02 -6.409162269468378e-02 8.071840231888003e-02 2.393398946140806e-01 2.330588641932366e-01 1.057570140391585e-01 3.396548649195304e-02 2.325274823794020e-01 -1.766402432785733e-02 -3.437802718812521e-01 -2.562245438240653e-01 4.872481847360135e-03
