6
9.387660047243040e-01 2.481972207812989e-01 -5.065437745960482e-01 3.281956432839567e-01 -2.612403750130053e-01 1.606489597676253e-01 -7.697608157036959e-02 8.085919294881782e-01 -1.728068439618431e-03 -3.914073745407793e-01 2.911968487769964e-01 -2.531023503854885e-01 1.653343196865323e-01 -8.189330612572726e-02 4.966474040197668e-01 -4.211891817281925e-01 -6.433616080731872e-02 1.311393340500024e-01 -1.834424983123289e-01 1.527008380210323e-01 -9.046142603358140e-02 1.654029117289884e-01 -5.321656649536807e-01 2.579362387645251e-01 -1.328550858095289e-01 -1.741349639399051e-03 6.640571332504566e-02 -8.369459983587488e-02 -6.901006722502266e-02 -3.236730077034194e-01 3.049375540616141e-01 -2.846072621509451e-01 1.876481674349237e-01 -9.068166907955792e-02 -3.643025276372632e-02 -1.880600025480207e-01 -6.784192114154010e-02 1.378041947102406e-01 -2.131975724904834e-01 2.135908129860316e-01 -1.941654974502505e-01 5.807664775232534e-02 -2.312755238570620e-01 8.023528057830286e-02 -1.989660880611653e-02 -7.231448044162278e-02 1.138114397445149e-01 -1.572445583062021e-01 1.619188806160573e-01 -2.403800467386237e-01 1.224147121443591e-01 -7.380032356766311e-02 -1.365755475514255e-02 5.729961679892598e-02 -1.049508900844852e-01 2.081008384856832e-01 -2.312755238570621e-01 8.023528057830290e-02 -1.989660880611657e-02 -7.231448044162274e-02 1.138114397445149e-01 -1.572445583062020e-01 1.619188806160573e-01 -1.880600025480207e-01 -6.784192114153997e-02 1.378041947102404e-01 -2.131975724904833e-01 2.135908129860316e-01 -1.941654974502505e-01 5.807664775232540e-02 -6.901006722502274e-02 -3.236730077034193e-01 3.049375540616140e-01 -2.846072621509451e-01 1.876481674349238e-01 -9.068166907955801e-02 -3.643025276372628e-02 1.654029117289883e-01 -5.321656649536807e-01 2.579362387645252e-01 -1.328550858095290e-01 -1.741349639398934e-03 6.640571332504558e-02 -8.369459983587486e-02 4.966474040197666e-01 -4.211891817281928e-01 -6.433616080731851e-02 1.311393340500023e-01 -1.834424983123288e-01 1.527008380210322e-01 -9.046142603358140e-02 8.085919294881779e-01 -1.728068439618716e-03 -3.914073745407791e-01 2.911968487769964e-01 -2.531023503854885e-01 1.653343196865323e-01 -8.189330612572725e-02
1.148987817680520e-01 2.027864088297255e+00 3.210799188243145e-01 -5.454621922549168e-01 2.974042108109364e-01 -1.911373550945070e-01 7.436976816863591e-02 -7.999805876107359e-04 9.215492591641073e-01 -4.523196275781300e-01 -2.445009053590478e-01 2.191145208256903e-01 -1.779035489525773e-01 7.653877773744827e-02 -1.949825373632804e-01 -4.413315715582537e-01 -5.452019285639887e-01 3.271091021011068e-01 -1.022529028868484e-01 -6.613459878832133e-02 7.069031719350834e-02 -2.463572573838037e-01 -3.034255257218249e-01 2.759796780775576e-01 2.886341893981742e-02 -2.274199969472465e-01 1.377942136592906e-01 3.074142224263431e-02 -1.498390439637282e-01 1.883890849914682e-01 5.675698801467504e-02 -2.621097485771264e-01 1.751480629265929e-01 7.591047079375003e-02 -4.197957282976916e-02 -3.140629080144212e-02 1.803452647234834e-01 -2.615974338837452e-01 1.664757285867455e-01 3.504466646232621e-02 -1.917509115448997e-01 -8.988569270918499e-02 3.714359074708649e-02 1.205460251980481e-02 -1.186275893065215e-01 1.923922205011887e-01 -2.685456188870687e-01 7.869581972180709e-02 -7.279375704596672e-02 5.666985815392097e-02 -5.084967612823788e-02 -1.719037411872076e-02 6.764447146039142e-02 -1.473750875652518e-01 4.495265220363375e-01 -4.858527173761439e-02 3.714359074708651e-02 1.205460251980471e-02 -1.186275893065214e-01 1.923922205011886e-01 -2.685456188870687e-01 7.869581972180736e-02 -7.279375704596670e-02 -3.140629080144205e-02 1.803452647234833e-01 -2.615974338837452e-01 1.664757285867457e-01 3.504466646232594e-02 -1.917509115448997e-01 -8.988569270918499e-02 -1.498390439637281e-01 1.883890849914683e-01 5.675698801467473e-02 -2.621097485771263e-01 1.751480629265930e-01 7.591047079374989e-02 -4.197957282976920e-02 -2.463572573838037e-01 -3.034255257218245e-01 2.759796780775578e-01 2.886341893981704e-02 -2.274199969472464e-01 1.377942136592907e-01 3.074142224263427e-02 -1.949825373632805e-01 -4.413315715582541e-01 -5.452019285639884e-01 3.271091021011071e-01 -1.022529028868487e-01 -6.613459878832124e-02 7.069031719350832e-02 -7.999805876108752e-04 9.215492591641063e-01 -4.523196275781305e-01 -2.445009053590475e-01 2.191145208256902e-01 -1.779035489525772e-01 7.653877773744829e-02
-1.717774790901154e-01 2.352035526677230e-01 2.768267866162112e+00 3.477826117551998e-01 -4.969886041514502e-01 2.178601739317977e-01 -8.859098720950016e-02 -1.327327971793027e-01 -3.313417535960244e-01 3.793007592111585e-01 -6.967011085638969e-01 -1.552198668194031e-01 1.605099251550745e-01 -8.583124673810079e-02 -2.181746982603962e-02 -3.993816585885891e-01 -5.534399042357271e-01 -9.202670630053927e-02 3.224645918505304e-01 -7.490423604701982e-02 -6.220842402655884e-02 8.747049925999011e-02 2.021658688142800e-01 3.210562082474898e-01 1.459268912470968e-01 -1.926180856226570e-01 -1.665940100693225e-01 -5.905208321018089e-04 1.034094325971774e-01 4.157670547772675e-02 -2.355723992960430e-01 -2.039905991437793e-01 4.882187618732691e-02 1.283027814198044e-01 6.363463687527583e-02 4.673171078698164e-02 -1.916303144821814e-01 5.806718404463024e-02 2.299618192888257e-01 3.003744582771533e-02 2.567158383550188e-02 7.243222254741544e-02 -6.747273334634240e-03 -8.689933195282883e-02 1.945587828043329e-01 -2.797696529875291e-01 -1.337649534205782e-01 -1.967201307601918e-01 3.859536567500017e-02 -2.502692595244640e-02 -1.259261893180785e-02 6.251252170068036e-02 -1.621665090525465e-01 6.136554383117983e-01 -1.079579946855245e-01 1.943125988350844e-02 -6.747273334634239e-03 -8.689933195282877e-02 1.945587828043327e-01 -2.797696529875293e-01 -1.337649534205778e-01 -1.967201307601918e-01 3.859536567500015e-02 4.673171078698160e-02 -1.916303144821814e-01 5.806718404463050e-02 2.299618192888256e-01 3.003744582771501e-02 2.567158383550167e-02 7.243222254741544e-02 1.034094325971774e-01 4.157670547772654e-02 -2.355723992960432e-01 -2.039905991437790e-01 4.882187618732727e-02 1.283027814198045e-01 6.363463687527585e-02 8.747049925999015e-02 2.021658688142802e-01 3.210562082474898e-01 1.459268912470964e-01 -1.926180856226572e-01 -1.665940100693224e-01 -5.905208321017668e-04 -2.181746982603954e-02 -3.993816585885888e-01 -5.534399042357265e-01 -9.202670630053861e-02 3.224645918505304e-01 -7.490423604701998e-02 -6.220842402655882e-02 -1.327327971793027e-01 -3.313417535960248e-01 3.793007592111568e-01 -6.967011085638973e-01 -1.552198668194028e-01 1.605099251550745e-01 -8.583124673810077e-02
1.016759612598770e-01 -3.650325725261604e-01 3.177196659352154e-01 3.030204081632653e+00 3.177196659352154e-01 -3.650325725261604e-01 1.016759612598770e-01 9.021362751494964e-02 -1.636241626559481e-01 -6.364770290051917e-01 1.087595381493710e-01 -6.364770290051917e-01 -1.636241626559481e-01 9.021362751494964e-02 4.062734567435349e-02 2.189069723477488e-01 -8.407175458072159e-02 -3.317371340572556e-01 -8.407175458072159e-02 2.189069723477488e-01 4.062734567435349e-02 -4.115889054096904e-02 1.931589066502688e-02 1.333127119380745e-01 1.851649247259413e-01 1.333127119380745e-01 1.931589066502688e-02 -4.115889054096904e-02 -8.817215448439725e-02 -1.754082999075746e-01 -1.863572899369285e-01 -1.766041884347017e-01 -1.863572899369285e-01 -1.754082999075746e-01 -8.817215448439725e-02 -6.604922571286875e-02 1.114083878443892e-01 2.100835117476448e-01 1.632767033054462e-01 2.100835117476448e-01 1.114083878443892e-01 -6.604922571286875e-02 -2.240323557722862e-02 1.287521448429704e-01 -2.555858679575860e-01 -2.136994938345735e-01 -2.555858679575860e-01 1.287521448429704e-01 -2.240323557722862e-02 -4.231150036891437e-03 4.526883033319262e-02 -1.481485483763115e-01 6.717201166180757e-01 -1.481485483763115e-01 4.526883033319262e-02 -4.231150036891437e-03 -2.240323557722861e-02 1.287521448429703e-01 -2.555858679575862e-01 -2.136994938345733e-01 -2.555858679575862e-01 1.287521448429703e-01 -2.240323557722861e-02 -6.604922571286874e-02 1.114083878443894e-01 2.100835117476446e-01 1.632767033054459e-01 2.100835117476446e-01 1.114083878443894e-01 -6.604922571286874e-02 -8.817215448439725e-02 -1.754082999075745e-01 -1.863572899369283e-01 -1.766041884347014e-01 -1.863572899369283e-01 -1.754082999075745e-01 -8.817215448439725e-02 -4.115889054096908e-02 1.931589066502664e-02 1.333127119380740e-01 1.851649247259409e-01 1.333127119380740e-01 1.931589066502664e-02 -4.115889054096908e-02 4.062734567435345e-02 2.189069723477489e-01 -8.407175458072096e-02 -3.317371340572548e-01 -8.407175458072096e-02 2.189069723477489e-01 4.062734567435345e-02 9.021362751494963e-02 -1.636241626559478e-01 -6.364770290051921e-01 1.087595381493692e-01 -6.364770290051921e-01 -1.636241626559478e-01 9.021362751494963e-02
-8.859098720950016e-02 2.178601739317977e-01 -4.969886041514502e-01 3.477826117551998e-01 2.768267866162112e+00 2.352035526677230e-01 -1.717774790901154e-01 -8.583124673810079e-02 1.605099251550745e-01 -1.552198668194031e-01 -6.967011085638969e-01 3.793007592111585e-01 -3.313417535960244e-01 -1.327327971793027e-01 -6.220842402655884e-02 -7.490423604701982e-02 3.224645918505304e-01 -9.202670630053927e-02 -5.534399042357271e-01 -3.993816585885891e-01 -2.181746982603962e-02 -5.905208321018089e-04 -1.665940100693225e-01 -1.926180856226570e-01 1.459268912470968e-01 3.210562082474898e-01 2.021658688142800e-01 8.747049925999011e-02 6.363463687527583e-02 1.283027814198044e-01 4.882187618732691e-02 -2.039905991437793e-01 -2.355723992960430e-01 4.157670547772675e-02 1.034094325971774e-01 7.243222254741544e-02 2.567158383550188e-02 3.003744582771533e-02 2.299618192888257e-01 5.806718404463024e-02 -1.916303144821814e-01 4.673171078698164e-02 3.859536567500017e-02 -1.967201307601918e-01 -1.337649534205782e-01 -2.797696529875291e-01 1.945587828043329e-01 -8.689933195282883e-02 -6.747273334634240e-03 1.943125988350844e-02 -1.079579946855245e-01 6.136554383117983e-01 -1.621665090525465e-01 6.251252170068036e-02 -1.259261893180785e-02 -2.502692595244640e-02 3.859536567500015e-02 -1.967201307601918e-01 -1.337649534205778e-01 -2.797696529875293e-01 1.945587828043327e-01 -8.689933195282877e-02 -6.747273334634239e-03 7.243222254741544e-02 2.567158383550167e-02 3.003744582771501e-02 2.299618192888256e-01 5.806718404463050e-02 -1.916303144821814e-01 4.673171078698160e-02 6.363463687527585e-02 1.283027814198045e-01 4.882187618732727e-02 -2.039905991437790e-01 -2.355723992960432e-01 4.157670547772654e-02 1.034094325971774e-01 -5.905208321017668e-04 -1.665940100693224e-01 -1.926180856226572e-01 1.459268912470964e-01 3.210562082474898e-01 2.021658688142802e-01 8.747049925999015e-02 -6.220842402655882e-02 -7.490423604701998e-02 3.224645918505304e-01 -9.202670630053861e-02 -5.534399042357265e-01 -3.993816585885888e-01 -2.181746982603954e-02 -8.583124673810077e-02 1.605099251550745e-01 -1.552198668194028e-01 -6.967011085638973e-01 3.793007592111568e-01 -3.313417535960248e-01 -1.327327971793027e-01
7.436976816863591e-02 -1.911373550945070e-01 2.974042108109364e-01 -5.454621922549168e-01 3.210799188243145e-01 2.027864088297255e+00 1.148987817680520e-01 7.653877773744827e-02 -1.779035489525773e-01 2.191145208256903e-01 -2.445009053590478e-01 -4.523196275781300e-01 9.215492591641073e-01 -7.999805876107359e-04 7.069031719350834e-02 -6.613459878832133e-02 -1.022529028868484e-01 3.271091021011068e-01 -5.452019285639887e-01 -4.413315715582537e-01 -1.949825373632804e-01 3.074142224263431e-02 1.377942136592906e-01 -2.274199969472465e-01 2.886341893981742e-02 2.759796780775576e-01 -3.034255257218249e-01 -2.463572573838037e-01 -4.197957282976916e-02 7.591047079375003e-02 1.751480629265929e-01 -2.621097485771264e-01 5.675698801467504e-02 1.883890849914682e-01 -1.498390439637282e-01 -8.988569270918499e-02 -1.917509115448997e-01 3.504466646232621e-02 1.664757285867455e-01 -2.615974338837452e-01 1.803452647234834e-01 -3.140629080144212e-02 -7.279375704596672e-02 7.869581972180709e-02 -2.685456188870687e-01 1.923922205011887e-01 -1.186275893065215e-01 1.205460251980481e-02 3.714359074708649e-02 -4.858527173761439e-02 4.495265220363375e-01 -1.473750875652518e-01 6.764447146039142e-02 -1.719037411872076e-02 -5.084967612823788e-02 5.666985815392097e-02 -7.279375704596670e-02 7.869581972180736e-02 -2.685456188870687e-01 1.923922205011886e-01 -1.186275893065214e-01 1.205460251980471e-02 3.714359074708651e-02 -8.988569270918499e-02 -1.917509115448997e-01 3.504466646232594e-02 1.664757285867457e-01 -2.615974338837452e-01 1.803452647234833e-01 -3.140629080144205e-02 -4.197957282976920e-02 7.591047079374989e-02 1.751480629265930e-01 -2.621097485771263e-01 5.675698801467473e-02 1.883890849914683e-01 -1.498390439637281e-01 3.074142224263427e-02 1.377942136592907e-01 -2.274199969472464e-01 2.886341893981704e-02 2.759796780775578e-01 -3.034255257218245e-01 -2.463572573838037e-01 7.069031719350832e-02 -6.613459878832124e-02 -1.022529028868487e-01 3.271091021011071e-01 -5.452019285639884e-01 -4.413315715582541e-01 -1.949825373632805e-01 7.653877773744829e-02 -1.779035489525772e-01 2.191145208256902e-01 -2.445009053590475e-01 -4.523196275781305e-01 9.215492591641063e-01 -7.999805876108752e-04
-7.697608157036959e-02 1.606489597676253e-01 -2.612403750130053e-01 3.281956432839567e-01 -5.065437745960482e-01 2.481972207812989e-01 9.387660047243040e-01 -8.189330612572726e-02 1.653343196865323e-01 -2.531023503854885e-01 2.911968487769964e-01 -3.914073745407793e-01 -1.728068439618431e-03 8.085919294881782e-01 -9.046142603358140e-02 1.527008380210323e-01 -1.834424983123289e-01 1.311393340500024e-01 -6.433616080731872e-02 -4.211891817281925e-01 4.966474040197668e-01 -8.369459983587488e-02 6.640571332504566e-02 -1.741349639399051e-03 -1.328550858095289e-01 2.579362387645251e-01 -5.321656649536807e-01 1.654029117289884e-01 -3.643025276372632e-02 -9.068166907955792e-02 1.876481674349237e-01 -2.846072621509451e-01 3.049375540616141e-01 -3.236730077034194e-01 -6.901006722502266e-02 5.807664775232534e-02 -1.941654974502505e-01 2.135908129860316e-01 -2.131975724904834e-01 1.378041947102406e-01 -6.784192114154010e-02 -1.880600025480207e-01 1.619188806160573e-01 -1.572445583062021e-01 1.138114397445149e-01 -7.231448044162278e-02 -1.989660880611653e-02 8.023528057830286e-02 -2.312755238570620e-01 2.081008384856832e-01 -1.049508900844852e-01 5.729961679892598e-02 -1.365755475514255e-02 -7.380032356766311e-02 1.224147121443591e-01 -2.403800467386237e-01 1.619188806160573e-01 -1.572445583062020e-01 1.138114397445149e-01 -7.231448044162274e-02 -1.989660880611657e-02 8.023528057830290e-02 -2.312755238570621e-01 5.807664775232540e-02 -1.941654974502505e-01 2.135908129860316e-01 -2.131975724904833e-01 1.378041947102404e-01 -6.784192114153997e-02 -1.880600025480207e-01 -3.643025276372628e-02 -9.068166907955801e-02 1.876481674349238e-01 -2.846072621509451e-01 3.049375540616140e-01 -3.236730077034193e-01 -6.901006722502274e-02 -8.369459983587486e-02 6.640571332504558e-02 -1.741349639398934e-03 -1.328550858095290e-01 2.579362387645252e-01 -5.321656649536807e-01 1.654029117289883e-01 -9.046142603358140e-02 1.527008380210322e-01 -1.834424983123288e-01 1.311393340500023e-01 -6.433616080731851e-02 -4.211891817281928e-01 4.966474040197666e-01 -8.189330612572725e-02 1.653343196865323e-01 -2.531023503854885e-01 2.911968487769964e-01 -3.914073745407791e-01 -1.728068439618716e-03 8.085919294881779e-01
8.085919294881782e-01 -1.728068439618431e-03 -3.914073745407793e-01 2.911968487769964e-01 -2.531023503854885e-01 1.653343196865323e-01 -8.189330612572726e-02 9.387660047243040e-01 2.481972207812989e-01 -5.065437745960482e-01 3.281956432839567e-01 -2.612403750130053e-01 1.606489597676253e-01 -7.697608157036959e-02 8.085919294881782e-01 -1.728068439618431e-03 -3.914073745407793e-01 2.911968487769964e-01 -2.531023503854885e-01 1.653343196865323e-01 -8.189330612572726e-02 4.966474040197668e-01 -4.211891817281925e-01 -6.433616080731872e-02 1.311393340500024e-01 -1.834424983123289e-01 1.527008380210323e-01 -9.046142603358140e-02 1.654029117289884e-01 -5.321656649536807e-01 2.579362387645251e-01 -1.328550858095289e-01 -1.741349639399051e-03 6.640571332504566e-02 -8.369459983587488e-02 -6.901006722502266e-02 -3.236730077034194e-01 3.049375540616141e-01 -2.846072621509451e-01 1.876481674349237e-01 -9.068166907955792e-02 -3.643025276372632e-02 -1.880600025480207e-01 -6.784192114154010e-02 1.378041947102406e-01 -2.131975724904834e-01 2.135908129860316e-01 -1.941654974502505e-01 5.807664775232534e-02 -2.312755238570620e-01 8.023528057830286e-02 -1.989660880611653e-02 -7.231448044162278e-02 1.138114397445149e-01 -1.572445583062021e-01 1.619188806160573e-01 -2.403800467386237e-01 1.224147121443591e-01 -7.380032356766311e-02 -1.365755475514255e-02 5.729961679892598e-02 -1.049508900844852e-01 2.081008384856832e-01 -2.312755238570621e-01 8.023528057830290e-02 -1.989660880611657e-02 -7.231448044162274e-02 1.138114397445149e-01 -1.572445583062020e-01 1.619188806160573e-01 -1.880600025480207e-01 -6.784192114153997e-02 1.378041947102404e-01 -2.131975724904833e-01 2.135908129860316e-01 -1.941654974502505e-01 5.807664775232540e-02 -6.901006722502274e-02 -3.236730077034193e-01 3.049375540616140e-01 -2.846072621509451e-01 1.876481674349238e-01 -9.068166907955801e-02 -3.643025276372628e-02 1.654029117289883e-01 -5.321656649536807e-01 2.579362387645252e-01 -1.328550858095290e-01 -1.741349639398934e-03 6.640571332504558e-02 -8.369459983587486e-02 4.966474040197666e-01 -4.211891817281928e-01 -6.433616080731851e-02 1.311393340500023e-01 -1.834424983123288e-01 1.527008380210322e-01 -9.046142603358140e-02
-7.999805876107359e-04 9.215492591641073e-01 -4.523196275781300e-01 -2.445009053590478e-01 2.191145208256903e-01 -1.779035489525773e-01 7.653877773744827e-02 1.148987817680520e-01 2.027864088297255e+00 3.210799188243145e-01 -5.454621922549168e-01 2.974042108109364e-01 -1.911373550945070e-01 7.436976816863591e-02 -7.999805876107359e-04 9.215492591641073e-01 -4.523196275781300e-01 -2.445009053590478e-01 2.191145208256903e-01 -1.779035489525773e-01 7.653877773744827e-02 -1.949825373632804e-01 -4.413315715582537e-01 -5.452019285639887e-01 3.271091021011068e-01 -1.022529028868484e-01 -6.613459878832133e-02 7.069031719350834e-02 -2.463572573838037e-01 -3.034255257218249e-01 2.759796780775576e-01 2.886341893981742e-02 -2.274199969472465e-01 1.377942136592906e-01 3.074142224263431e-02 -1.498390439637282e-01 1.883890849914682e-01 5.675698801467504e-02 -2.621097485771264e-01 1.751480629265929e-01 7.591047079375003e-02 -4.197957282976916e-02 -3.140629080144212e-02 1.803452647234834e-01 -2.615974338837452e-01 1.664757285867455e-01 3.504466646232621e-02 -1.917509115448997e-01 -8.988569270918499e-02 3.714359074708649e-02 1.205460251980481e-02 -1.186275893065215e-01 1.923922205011887e-01 -2.685456188870687e-01 7.869581972180709e-02 -7.279375704596672e-02 5.666985815392097e-02 -5.084967612823788e-02 -1.719037411872076e-02 6.764447146039142e-02 -1.473750875652518e-01 4.495265220363375e-01 -4.858527173761439e-02 3.714359074708651e-02 1.205460251980471e-02 -1.186275893065214e-01 1.923922205011886e-01 -2.685456188870687e-01 7.869581972180736e-02 -7.279375704596670e-02 -3.140629080144205e-02 1.803452647234833e-01 -2.615974338837452e-01 1.664757285867457e-01 3.504466646232594e-02 -1.917509115448997e-01 -8.988569270918499e-02 -1.498390439637281e-01 1.883890849914683e-01 5.675698801467473e-02 -2.621097485771263e-01 1.751480629265930e-01 7.591047079374989e-02 -4.197957282976920e-02 -2.463572573838037e-01 -3.034255257218245e-01 2.759796780775578e-01 2.886341893981704e-02 -2.274199969472464e-01 1.377942136592907e-01 3.074142224263427e-02 -1.949825373632805e-01 -4.413315715582541e-01 -5.452019285639884e-01 3.271091021011071e-01 -1.022529028868487e-01 -6.613459878832124e-02 7.069031719350832e-02
-1.327327971793027e-01 -3.313417535960244e-01 3.793007592111585e-01 -6.967011085638969e-01 -1.552198668194031e-01 1.605099251550745e-01 -8.583124673810079e-02 -1.717774790901154e-01 2.352035526677230e-01 2.768267866162112e+00 3.477826117551998e-01 -4.969886041514502e-01 2.178601739317977e-01 -8.859098720950016e-02 -1.327327971793027e-01 -3.313417535960244e-01 3.793007592111585e-01 -6.967011085638969e-01 -1.552198668194031e-01 1.605099251550745e-01 -8.583124673810079e-02 -2.181746982603962e-02 -3.993816585885891e-01 -5.534399042357271e-01 -9.202670630053927e-02 3.224645918505304e-01 -7.490423604701982e-02 -6.220842402655884e-02 8.747049925999011e-02 2.021658688142800e-01 3.210562082474898e-01 1.459268912470968e-01 -1.926180856226570e-01 -1.665940100693225e-01 -5.905208321018089e-04 1.034094325971774e-01 4.157670547772675e-02 -2.355723992960430e-01 -2.039905991437793e-01 4.882187618732691e-02 1.283027814198044e-01 6.363463687527583e-02 4.673171078698164e-02 -1.916303144821814e-01 5.806718404463024e-02 2.299618192888257e-01 3.003744582771533e-02 2.567158383550188e-02 7.243222254741544e-02 -6.747273334634240e-03 -8.689933195282883e-02 1.945587828043329e-01 -2.797696529875291e-01 -1.337649534205782e-01 -1.967201307601918e-01 3.859536567500017e-02 -2.502692595244640e-02 -1.259261893180785e-02 6.251252170068036e-02 -1.621665090525465e-01 6.136554383117983e-01 -1.079579946855245e-01 1.943125988350844e-02 -6.747273334634239e-03 -8.689933195282877e-02 1.945587828043327e-01 -2.797696529875293e-01 -1.337649534205778e-01 -1.967201307601918e-01 3.859536567500015e-02 4.673171078698160e-02 -1.916303144821814e-01 5.806718404463050e-02 2.299618192888256e-01 3.003744582771501e-02 2.567158383550167e-02 7.243222254741544e-02 1.034094325971774e-01 4.157670547772654e-02 -2.355723992960432e-01 -2.039905991437790e-01 4.882187618732727e-02 1.283027814198045e-01 6.363463687527585e-02 8.747049925999015e-02 2.021658688142802e-01 3.210562082474898e-01 1.459268912470964e-01 -1.926180856226572e-01 -1.665940100693224e-01 -5.905208321017668e-04 -2.181746982603954e-02 -3.993816585885888e-01 -5.534399042357265e-01 -9.202670630053861e-02 3.224645918505304e-01 -7.490423604701998e-02 -6.220842402655882e-02
